acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2023-12-15T16:04:34.816359Z,0,95,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,275.2,24fc,0,0,6968889,164.4,27.8,2024-02-21T16:23:12Z,2.1,79,100,20231215_160434_81_24fc
2023-12-15T16:04:32.532168Z,0,95,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,275.0,24fc,0,0,6968889,164.4,27.6,2024-02-21T16:23:12Z,2.1,79,100,20231215_160432_53_24fc
2023-12-15T16:04:30.248033Z,0,96,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,274.8,24fc,0,0,6968889,164.5,27.5,2024-02-21T16:23:12Z,2.1,96,100,20231215_160430_24_24fc
2023-12-08T16:03:24.049742Z,0,60,2,0,0,True,4.0,0,PSB.SD,PSScene,98,3,planetscope,2024-02-14T15:36:17Z,finalized,standard,107.8,24eb,0,0,6951959,165.1,28.3,2024-02-14T15:36:17Z,1.1,73,100,20231208_160324_04_24eb
2023-11-28T15:02:41.278101Z,0,86,78,0,0,True,3.5,0,PSB.SD,PSScene,22,3,planetscope,2024-01-04T01:31:20Z,finalized,standard,102.1,2464,0,0,6929317,151.3,26.1,2024-01-04T06:19:55Z,3.8,65,100,20231128_150241_27_2464
2023-11-28T15:02:43.276462Z,0,94,98,0,0,True,3.5,0,PSB.SD,PSScene,2,3,planetscope,2024-01-04T01:30:28Z,finalized,test,101.8,2464,0,0,6929317,151.2,26.2,2024-01-04T06:19:56Z,3.7,80,100,20231128_150243_27_2464
2023-11-28T15:02:39.279741Z,0,90,96,0,0,True,3.5,0,PSB.SD,PSScene,4,3,planetscope,2024-01-04T01:27:47Z,finalized,standard,102.0,2464,0,0,6929317,151.3,26.0,2024-01-04T09:58:26Z,3.7,64,100,20231128_150239_27_2464
2023-12-30T15:47:39.578968Z,0,95,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-31T05:18:21Z,finalized,test,262.8,2478,0,0,7005930,159.1,26.8,2023-12-31T13:41:18Z,0.7,80,100,20231230_154739_57_2478
2023-12-30T15:47:37.56194Z,0,93,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-31T05:14:40Z,finalized,test,263.4,2478,0,0,7005930,159.1,26.7,2023-12-31T13:41:18Z,0.7,69,100,20231230_154737_56_2478
2023-12-30T15:47:41.104625Z,0,93,96,0,0,False,3.7,0,PSB.SD,PSScene,4,3,planetscope,2023-12-30T21:24:53Z,preview,test,101.3,2498,0,0,7005531,159.2,26.9,2023-12-31T05:21:46Z,4.3,77,100,20231230_154741_10_2498
2023-12-25T15:07:11.100706Z,0,69,30,0,0,True,3.9,0,PSB.SD,PSScene,70,3,planetscope,2023-12-25T20:46:37Z,finalized,standard,277.7,24b5,0,0,6993106,149.6,22.8,2023-12-26T03:58:23Z,5.0,60,100,20231225_150711_10_24b5
2023-12-23T16:00:44.568797Z,0,83,26,0,0,True,4.0,0,PSB.SD,PSScene,74,3,planetscope,2023-12-23T23:09:18Z,finalized,test,103.1,24fb,0,0,6988806,163.3,27.6,2023-12-24T09:58:36Z,2.8,77,100,20231223_160044_56_24fb
2023-12-23T16:00:46.861322Z,0,89,41,0,0,True,4.0,0,PSB.SD,PSScene,59,3,planetscope,2023-12-23T23:08:18Z,finalized,standard,103.0,24fb,0,0,6988806,163.3,27.8,2023-12-24T09:58:44Z,2.8,89,100,20231223_160046_86_24fb
2023-12-23T15:05:26.841923Z,0,79,87,0,0,True,3.5,0,PSB.SD,PSScene,13,3,planetscope,2023-12-23T21:51:12Z,finalized,test,101.1,2465,0,0,6988187,150.3,23.4,2023-12-24T03:57:49Z,4.0,65,100,20231223_150526_84_2465
2023-12-23T15:05:28.820183Z,0,79,63,0,0,True,3.5,0,PSB.SD,PSScene,37,3,planetscope,2023-12-23T21:50:58Z,finalized,test,100.9,2465,0,0,6988187,150.3,23.5,2023-12-24T03:58:00Z,3.9,67,100,20231223_150528_82_2465
2023-12-21T15:05:45.480897Z,0,94,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:34:52Z,finalized,standard,100.7,2439,0,0,6983391,150.7,23.5,2023-12-22T05:11:05Z,4.8,82,100,20231221_150545_48_2439
2023-12-21T15:05:41.529357Z,0,93,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:34:07Z,finalized,standard,100.7,2439,0,0,6983391,150.8,23.3,2023-12-22T05:10:54Z,4.8,68,100,20231221_150541_52_2439
2023-12-21T15:05:47.456694Z,0,95,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:33:17Z,finalized,standard,100.5,2439,0,0,6983391,150.7,23.6,2023-12-22T05:11:28Z,4.8,95,100,20231221_150547_45_2439
2023-12-21T15:05:43.505127Z,0,94,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:32:08Z,finalized,standard,100.7,2439,0,0,6983391,150.8,23.4,2023-12-22T05:10:49Z,4.8,70,100,20231221_150543_50_2439
2023-12-21T15:08:50.363032Z,0,95,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:18:49Z,finalized,standard,103.3,242d,0,0,6983567,150.9,23.4,2023-12-22T05:09:33Z,2.0,95,100,20231221_150850_36_242d
2023-12-21T15:08:52.351453Z,0,95,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:15:35Z,finalized,test,103.2,242d,0,0,6983567,150.9,23.5,2023-12-22T05:09:15Z,2.0,95,100,20231221_150852_35_242d
2023-12-21T15:08:48.374611Z,0,94,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:15:16Z,finalized,standard,103.2,242d,0,0,6983567,151.0,23.3,2023-12-22T05:10:18Z,2.1,70,100,20231221_150848_37_242d
2023-12-21T15:08:54.339875Z,0,96,100,0,0,True,3.5,0,PSB.SD,PSScene,0,3,planetscope,2023-12-21T21:15:02Z,finalized,standard,103.6,242d,0,0,6983567,150.8,23.6,2023-12-22T05:09:26Z,2.0,81,100,20231221_150854_33_242d
2023-12-20T15:07:33.611815Z,0,95,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T23:19:39Z,finalized,standard,275.9,24d0,0,0,6981100,150.3,23.0,2023-12-21T06:59:32Z,2.5,80,100,20231220_150733_61_24d0
2023-12-20T15:07:35.809367Z,0,95,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T23:19:35Z,finalized,standard,275.7,24d0,0,0,6981100,150.2,23.1,2023-12-21T06:59:32Z,2.5,69,100,20231220_150735_80_24d0
2023-12-20T15:07:31.414263Z,0,96,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T23:19:05Z,finalized,standard,275.7,24d0,0,0,6981100,150.3,22.9,2023-12-21T06:59:32Z,2.5,81,100,20231220_150731_41_24d0
2023-12-20T15:46:34.211175Z,0,96,100,0,0,True,3.6,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T22:52:56Z,finalized,standard,101.1,249c,0,0,6980985,160.1,26.4,2023-12-21T04:26:03Z,5.0,83,100,20231220_154634_21_249c
2023-12-20T15:46:36.247113Z,0,96,100,0,0,True,3.6,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T22:52:34Z,finalized,standard,100.9,249c,0,0,6980985,160.1,26.5,2023-12-21T09:59:32Z,5.0,83,100,20231220_154636_24_249c
2023-12-20T15:46:38.283106Z,0,95,100,0,0,True,3.6,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T22:49:41Z,finalized,standard,100.9,249c,0,0,6980985,160.1,26.6,2023-12-21T04:05:43Z,5.0,80,100,20231220_154638_28_249c
2023-12-20T15:48:56.346812Z,0,95,100,0,0,True,3.6,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T21:45:09Z,finalized,test,274.0,2495,0,0,6981222,160.4,26.8,2023-12-21T04:05:03Z,1.7,84,100,20231220_154856_34_2495
2023-12-20T15:48:58.385905Z,0,96,100,0,0,True,3.6,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T21:42:01Z,finalized,standard,274.0,2495,0,0,6981222,160.4,26.9,2023-12-21T03:57:32Z,1.7,78,100,20231220_154858_38_2495
2023-12-20T15:48:52.268737Z,0,96,100,0,0,True,3.6,0,PSB.SD,PSScene,0,3,planetscope,2023-12-20T21:41:48Z,finalized,standard,273.7,2495,0,0,6981222,160.5,26.6,2023-12-21T04:05:03Z,1.7,77,100,20231220_154852_26_2495
