_links,_permissions,assets,geometry,id,properties,type
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230930_230847_81_2464', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230930_230847_81_2464/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230930_230847_81_2464/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.56300421744712, -34.37085692910985], [150.5181930199077, -34.542876357412915], [150.8659792032091, -34.604871908831576], [150.9105326634277, -34.43291212489473], [150.56300421744712, -34.37085692910985]]], 'type': 'Polygon'}",20230930_230847_81_2464,"{'acquired': '2023-09-30T23:08:47.811366Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 86, 'clear_percent': 98, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.7, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 1, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-01T03:09:26Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 357.6, 'satellite_id': '2464', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6806778', 'sun_azimuth': 58.3, 'sun_elevation': 41.6, 'updated': '2023-10-01T09:57:49Z', 'view_angle': 0.1, 'visible_confidence_percent': 64, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230928_231057_55_24b2', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230928_231057_55_24b2/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230928_231057_55_24b2/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.4887983111859, -34.47236479019889], [150.44073012665342, -34.659410467114746], [150.82237019773982, -34.726630385441894], [150.87012975053312, -34.5383754248921], [150.4887983111859, -34.47236479019889]]], 'type': 'Polygon'}",20230928_231057_55_24b2,"{'acquired': '2023-09-28T23:10:57.557871Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 97, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-29T05:41:01Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.1, 'satellite_id': '24b2', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6803004', 'sun_azimuth': 57.6, 'sun_elevation': 41, 'updated': '2023-09-30T03:50:08Z', 'view_angle': 4.2, 'visible_confidence_percent': 97, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230928_231055_27_24b2', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230928_231055_27_24b2/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230928_231055_27_24b2/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.5257550655309, -34.33089651874497], [150.47768270055437, -34.517902466437384], [150.858654775103, -34.585055834680375], [150.90622934229447, -34.39677264854682], [150.5257550655309, -34.33089651874497]]], 'type': 'Polygon'}",20230928_231055_27_24b2,"{'acquired': '2023-09-28T23:10:55.275352Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-29T05:40:49Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.3, 'satellite_id': '24b2', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6803004', 'sun_azimuth': 57.7, 'sun_elevation': 41.1, 'updated': '2023-09-30T03:50:08Z', 'view_angle': 3.9, 'visible_confidence_percent': 95, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230924_234813_43_2482', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230924_234813_43_2482/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230924_234813_43_2482/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.61319939061036, -34.44132678683687], [150.56850637807517, -34.61280457601008], [150.9157549810208, -34.67454208850749], [150.96002813357012, -34.502974297801366], [150.61319939061036, -34.44132678683687]]], 'type': 'Polygon'}",20230924_234813_43_2482,"{'acquired': '2023-09-24T23:48:13.430574Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.7, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-25T08:15:39Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 93.9, 'satellite_id': '2482', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6794870', 'sun_azimuth': 46.1, 'sun_elevation': 46, 'updated': '2023-09-25T22:48:43Z', 'view_angle': 1.9, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230924_234811_35_2482', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230924_234811_35_2482/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230924_234811_35_2482/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.64764642903899, -34.309593567164306], [150.60291504863525, -34.48110421535826], [150.94977904269356, -34.54280949224298], [150.99393988357994, -34.37125915988476], [150.64764642903899, -34.309593567164306]]], 'type': 'Polygon'}",20230924_234811_35_2482,"{'acquired': '2023-09-24T23:48:11.352631Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.7, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-25T08:15:32Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 94, 'satellite_id': '2482', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6794870', 'sun_azimuth': 46.1, 'sun_elevation': 46.1, 'updated': '2023-09-25T22:48:42Z', 'view_angle': 1.9, 'visible_confidence_percent': 75, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230919_234456_25_24a4', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230919_234456_25_24a4/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230919_234456_25_24a4/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.80183092937312, -34.42489844092353], [150.7562062692566, -34.596796561926226], [151.10451394348382, -34.659157144964276], [151.1492403458105, -34.48751357069357], [150.80183092937312, -34.42489844092353]]], 'type': 'Polygon'}",20230919_234456_25_24a4,"{'acquired': '2023-09-19T23:44:56.256716Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.7, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-20T03:22:16Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 95.8, 'satellite_id': '24a4', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6784238', 'sun_azimuth': 45.6, 'sun_elevation': 43.9, 'updated': '2023-09-20T09:59:25Z', 'view_angle': 2.6, 'visible_confidence_percent': 96, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230918_234653_05_2473', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230918_234653_05_2473/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230918_234653_05_2473/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.70748418052028, -34.410301756731045], [150.6624061723605, -34.582372208441335], [151.0109349181641, -34.64469065663426], [151.05552134106668, -34.47238991960934], [150.70748418052028, -34.410301756731045]]], 'type': 'Polygon'}",20230918_234653_05_2473,"{'acquired': '2023-09-18T23:46:53.058162Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.7, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-19T01:40:04Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 330.3, 'satellite_id': '2473', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6782091', 'sun_azimuth': 45.2, 'sun_elevation': 43.6, 'updated': '2023-09-19T08:00:18Z', 'view_angle': 0.1, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230917_234734_56_247a', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230917_234734_56_247a/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230917_234734_56_247a/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.8165606247161, -34.43037496583967], [150.77201119604962, -34.602752489771696], [151.12171302820934, -34.664491104392134], [151.1658731533543, -34.491742676834626], [150.8165606247161, -34.43037496583967]]], 'type': 'Polygon'}",20230917_234734_56_247a,"{'acquired': '2023-09-17T23:47:34.561435Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.7, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-18T03:51:28Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 285, 'satellite_id': '247a', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6779955', 'sun_azimuth': 44.8, 'sun_elevation': 43.4, 'updated': '2023-09-18T11:40:20Z', 'view_angle': 1.5, 'visible_confidence_percent': 96, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230916_230826_56_24cf', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230916_230826_56_24cf/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230916_230826_56_24cf/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.67402539200054, -34.45318400392007], [150.62386350112436, -34.641340218068], [151.00496367359344, -34.709599127521294], [151.0539886242776, -34.52203627472662], [150.67402539200054, -34.45318400392007]]], 'type': 'Polygon'}",20230916_230826_56_24cf,"{'acquired': '2023-09-16T23:08:26.56673Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-17T04:24:26Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 95.9, 'satellite_id': '24cf', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6778080', 'sun_azimuth': 54.3, 'sun_elevation': 37, 'updated': '2023-09-17T12:09:37Z', 'view_angle': 2.6, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230916_230824_25_24cf', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230916_230824_25_24cf/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230916_230824_25_24cf/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.71243961415473, -34.30809775196273], [150.6628502381318, -34.49626469327808], [151.04294727253375, -34.56446255358052], [151.09185394039335, -34.37690702984424], [150.71243961415473, -34.30809775196273]]], 'type': 'Polygon'}",20230916_230824_25_24cf,"{'acquired': '2023-09-16T23:08:24.251638Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-17T04:23:47Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 96.2, 'satellite_id': '24cf', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6778080', 'sun_azimuth': 54.3, 'sun_elevation': 37.1, 'updated': '2023-09-17T12:09:37Z', 'view_angle': 2.6, 'visible_confidence_percent': 96, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230913_230741_15_24b6', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230913_230741_15_24b6/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230913_230741_15_24b6/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.59194480958396, -34.467343495494994], [150.54466396437698, -34.65540223421918], [150.92608871776142, -34.71988151901372], [150.97225865189083, -34.53186313154037], [150.59194480958396, -34.467343495494994]]], 'type': 'Polygon'}",20230913_230741_15_24b6,"{'acquired': '2023-09-13T23:07:41.154469Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-14T02:48:06Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 95.8, 'satellite_id': '24b6', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6771817', 'sun_azimuth': 53.8, 'sun_elevation': 35.8, 'updated': '2023-09-14T09:58:09Z', 'view_angle': 2.7, 'visible_confidence_percent': 96, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230913_230738_83_24b6', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20230913_230738_83_24b6/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20230913_230738_83_24b6/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.63112100985427, -34.32193335680257], [150.58425195013317, -34.51000495396975], [150.96478254626552, -34.57450139583479], [151.0108482858209, -34.386542900981404], [150.63112100985427, -34.32193335680257]]], 'type': 'Polygon'}",20230913_230738_83_24b6,"{'acquired': '2023-09-13T23:07:38.836836Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-09-14T02:47:45Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 96, 'satellite_id': '24b6', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6771817', 'sun_azimuth': 53.9, 'sun_elevation': 35.9, 'updated': '2023-09-14T09:57:31Z', 'view_angle': 2.7, 'visible_confidence_percent': 95, 'visible_percent': 100}",Feature
