acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2023-12-23T15:43:55.47362Z,0,81.0,86.0,0,0.0,False,3.6,0.0,PSB.SD,PSScene,14.0,3,planetscope,2024-03-08T09:06:31Z,preview,test,276.6,249c,0.0,0.0,6988452,159.7,26.7,2024-03-08T09:06:31Z,3.3,66.0,100.0,20231223_154355_47_249c
2023-12-22T16:04:04.045444Z,0,69.0,78.0,0,0.0,False,3.1,0.0,PSB.SD,PSScene,22.0,3,planetscope,2024-03-01T12:02:18Z,preview,test,104.4,240c,0.0,0.0,6986661,165.6,28.4,2024-03-01T12:02:18Z,0.9,54.0,100.0,20231222_160404_04_240c
2023-12-08T16:03:33.168184Z,0,65.0,11.0,0,0.0,False,4.0,0.0,PSB.SD,PSScene,89.0,3,planetscope,2024-02-27T14:48:55Z,preview,test,107.6,24eb,0.0,0.0,6951959,164.9,28.8,2024-02-27T14:48:55Z,1.2,63.0,100.0,20231208_160333_16_24eb
2023-12-29T15:00:10.1284Z,0,89.0,100.0,0,0.0,False,3.9,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-25T03:39:21Z,preview,test,277.7,24b6,0.0,0.0,7002798,148.7,23.3,2024-02-25T03:39:21Z,4.2,89.0,100.0,20231229_150010_12_24b6
2023-10-19T15:45:43.343123Z,0,78.0,33.0,0,0.0,False,3.7,0.0,PSB.SD,PSScene,67.0,3,planetscope,2024-02-24T16:37:45Z,preview,test,276.4,2490,0.0,0.0,6845331,158.1,39.1,2024-02-24T16:37:45Z,3.1,64.0,100.0,20231019_154543_34_2490
2023-04-10T15:29:55.576077Z,0,93.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:38:55Z,preview,test,106.7,2424,0.0,0.0,6425233,138.1,54.5,2024-02-22T12:38:55Z,1.1,93.0,100.0,20230410_152955_57_2424
2023-04-10T15:29:53.397397Z,0,93.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:35:31Z,preview,test,107.0,2424,0.0,0.0,6425233,138.2,54.4,2024-02-22T12:35:31Z,1.1,93.0,100.0,20230410_152953_39_2424
2023-04-10T15:29:44.682673Z,0,92.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:35:17Z,preview,test,106.7,2424,0.0,0.0,6425233,138.9,54.0,2024-02-22T12:35:17Z,1.1,92.0,100.0,20230410_152944_68_2424
2023-04-10T15:29:59.933439Z,0,90.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:34:37Z,preview,test,106.0,2424,0.0,0.0,6425233,137.7,54.6,2024-02-22T12:34:37Z,1.1,90.0,100.0,20230410_152959_93_2424
2023-04-10T15:29:49.040035Z,0,92.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:34:23Z,preview,test,106.9,2424,0.0,0.0,6425233,138.6,54.2,2024-02-22T12:34:23Z,1.1,92.0,100.0,20230410_152949_04_2424
2023-04-10T15:29:57.754758Z,0,92.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:33:52Z,preview,test,106.5,2424,0.0,0.0,6425233,137.9,54.6,2024-02-22T12:33:52Z,1.1,92.0,100.0,20230410_152957_75_2424
2023-04-10T15:29:46.861354Z,0,92.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:33:23Z,preview,test,107.0,2424,0.0,0.0,6425233,138.7,54.1,2024-02-22T12:33:23Z,1.1,92.0,100.0,20230410_152946_86_2424
2023-04-10T15:29:51.218716Z,0,92.0,100.0,0,0.0,False,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T12:32:47Z,preview,test,106.8,2424,0.0,0.0,6425233,138.4,54.3,2024-02-22T12:32:47Z,1.1,92.0,100.0,20230410_152951_21_2424
2023-10-02T15:01:02.491447Z,0,97.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-22T09:11:41Z,finalized,standard,277.7,24b4,0.0,0.0,6810540,141.9,40.4,2024-02-22T09:11:41Z,4.9,72.0,100.0,20231002_150102_49_24b4
2023-12-15T16:04:16.542989Z,0,,,0,,True,4.0,,PSB.SD,PSScene,,3,planetscope,2024-02-21T16:23:13Z,finalized,standard,275.0,24fc,,,6968889,164.8,26.7,2024-02-21T16:23:13Z,2.1,,,20231215_160416_54_24fc
2023-12-15T16:04:14.258806Z,0,,,0,,True,4.0,,PSB.SD,PSScene,,3,planetscope,2024-02-21T16:23:13Z,finalized,standard,275.0,24fc,,,6968889,164.8,26.6,2024-02-21T16:23:13Z,2.1,,,20231215_160414_25_24fc
2023-12-15T16:04:11.974623Z,0,,,0,,True,4.0,,PSB.SD,PSScene,,3,planetscope,2024-02-21T16:23:13Z,finalized,standard,275.0,24fc,,,6968889,164.9,26.5,2024-02-21T16:23:13Z,2.1,,,20231215_160411_97_24fc
2023-12-15T16:04:09.690441Z,0,94.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-21T16:23:13Z,finalized,standard,275.1,24fc,0.0,0.0,6968889,164.9,26.3,2024-03-05T19:52:04Z,2.1,77.0,100.0,20231215_160409_69_24fc
2023-12-15T16:04:48.521446Z,0,96.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,275.0,24fc,0.0,0.0,6968889,164.1,28.6,2024-02-21T16:23:12Z,2.1,88.0,100.0,20231215_160448_52_24fc
2023-12-15T16:04:46.237256Z,0,96.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,274.9,24fc,0.0,0.0,6968889,164.1,28.4,2024-02-21T16:23:12Z,2.1,96.0,100.0,20231215_160446_23_24fc
2023-12-15T16:04:43.953065Z,0,95.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,275.1,24fc,0.0,0.0,6968889,164.2,28.3,2024-02-21T16:23:12Z,2.1,95.0,100.0,20231215_160443_95_24fc
2023-12-15T16:04:41.66893Z,0,95.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,275.2,24fc,0.0,0.0,6968889,164.2,28.2,2024-02-21T16:23:12Z,2.1,95.0,100.0,20231215_160441_66_24fc
2023-12-15T16:04:39.384739Z,0,95.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,275.4,24fc,0.0,0.0,6968889,164.3,28.0,2024-02-21T16:23:12Z,2.1,79.0,100.0,20231215_160439_38_24fc
2023-12-15T16:04:37.100549Z,0,95.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-21T16:23:12Z,finalized,standard,275.5,24fc,0.0,0.0,6968889,164.3,27.9,2024-02-21T16:23:12Z,2.1,79.0,100.0,20231215_160437_10_24fc
