acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2020-09-28T22:36:05.891651Z,0.0,97.0,100.0,0,0.0,True,3.6,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T20:14:34Z,finalized,standard,263.4,1050,0.0,0.0,3766451,65.6,37.4,2021-03-17T20:14:34Z,5.0,76.0,100.0,20200928_223605_1050
2020-09-28T22:36:04.982536Z,0.0,98.0,99.0,0,0.0,True,3.6,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T20:14:33Z,finalized,standard,263.4,1050,0.0,0.0,3766451,65.6,37.4,2021-03-17T20:14:33Z,5.0,77.0,100.0,20200928_223604_1_1050
2020-09-25T23:14:34.039888Z,0.01,98.0,100.0,0,0.0,True,3.9,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T19:31:18Z,finalized,standard,96.9,0e26,0.0,0.0,3759478,55.4,44.2,2021-03-17T19:31:18Z,4.0,98.0,100.0,20200925_231434_0e26
2020-09-25T23:14:33.01438Z,0.01,98.0,100.0,0,0.0,True,3.9,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T19:31:11Z,finalized,standard,96.9,0e26,0.0,0.0,3759478,55.4,44.2,2021-03-17T19:31:11Z,4.0,75.0,100.0,20200925_231433_0e26
2020-09-26T23:33:01.529283Z,0.01,97.0,100.0,0,0.0,True,3.9,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T19:29:58Z,finalized,standard,96.5,1001,0.0,0.0,3760734,50.8,47.6,2021-03-17T19:29:58Z,4.0,82.0,100.0,20200926_233301_1001
2020-09-26T23:33:00.499057Z,0.01,97.0,100.0,0,0.0,True,3.9,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T19:29:56Z,finalized,standard,96.7,1001,0.0,0.0,3760734,50.8,47.7,2021-03-17T19:29:56Z,4.0,72.0,100.0,20200926_233300_1001
2020-09-26T22:33:06.461804Z,0.0,98.0,100.0,0,0.0,True,3.5,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T19:28:32Z,finalized,standard,80.2,0f49,0.0,0.0,3760296,65.0,36.9,2021-03-17T19:28:32Z,4.0,98.0,100.0,20200926_223306_0f49
2020-09-26T22:33:05.553213Z,0.0,97.0,100.0,0,0.0,True,3.5,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T19:28:31Z,finalized,standard,79.9,0f49,0.0,0.0,3760296,65.0,36.8,2021-03-17T19:28:31Z,4.0,80.0,100.0,20200926_223305_0f49
2020-09-24T22:36:19.46807Z,0.0,99.0,100.0,0,0.0,True,3.5,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T18:57:26Z,finalized,standard,264.8,0f32,0.0,0.0,3754960,64.3,36.3,2021-03-17T18:57:26Z,3.0,99.0,100.0,20200924_223619_0f32
2020-09-24T22:36:18.560003Z,0.0,98.0,100.0,0,0.0,True,3.5,0.0,PS2,PSScene,0.0,3,planetscope,2021-03-17T18:57:25Z,finalized,standard,265.0,0f32,0.0,0.0,3754960,64.2,36.3,2021-03-17T18:57:25Z,3.0,98.0,100.0,20200924_223618_0f32
