_links,_permissions,assets,geometry,id,properties,type
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231030_230719_29_24b9', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231030_230719_29_24b9/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231030_230719_29_24b9/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.76915768350065, -34.74242648106837], [150.72051331878822, -34.92504022017001], [151.09127458100076, -34.99105139023476], [151.13926008873352, -34.809529626078074], [150.76915768350065, -34.74242648106837]]], 'type': 'Polygon'}",20231030_230719_29_24b9,"{'acquired': '2023-10-30T23:07:19.299088Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.9, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-31T04:48:47Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 96.4, 'satellite_id': '24b9', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6869911', 'sun_azimuth': 68, 'sun_elevation': 50.1, 'updated': '2023-10-31T12:38:52Z', 'view_angle': 3.4, 'visible_confidence_percent': 76, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231030_230717_01_24b9', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231030_230717_01_24b9/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231030_230717_01_24b9/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.80653361996897, -34.59957642427736], [150.75795723565025, -34.782118250257966], [151.12893055288262, -34.84841498156403], [151.17699694345015, -34.66636241011858], [150.80653361996897, -34.59957642427736]]], 'type': 'Polygon'}",20231030_230717_01_24b9,"{'acquired': '2023-10-30T23:07:17.018943Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.9, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-31T04:47:01Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 96.4, 'satellite_id': '24b9', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6869911', 'sun_azimuth': 68.1, 'sun_elevation': 50.2, 'updated': '2023-10-31T12:38:52Z', 'view_angle': 3.4, 'visible_confidence_percent': 78, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231028_230851_89_24c3', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231028_230851_89_24c3/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231028_230851_89_24c3/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.59688425821304, -34.66819703541348], [150.54759686074703, -34.85111384585245], [150.9197038094198, -34.91804367471021], [150.967752603833, -34.735456970689064], [150.59688425821304, -34.66819703541348]]], 'type': 'Polygon'}",20231028_230851_89_24c3,"{'acquired': '2023-10-28T23:08:51.894316Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 97, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.9, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-29T04:48:46Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 96.2, 'satellite_id': '24c3', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6865585', 'sun_azimuth': 67.1, 'sun_elevation': 49.8, 'updated': '2023-10-29T15:59:07Z', 'view_angle': 3.1, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231023_230922_01_24c3', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231023_230922_01_24c3/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231023_230922_01_24c3/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.50846062148162, -34.681607413034016], [150.45911464217946, -34.86512495095876], [150.83231601147864, -34.93193234538184], [150.88032244575365, -34.74865134266511], [150.50846062148162, -34.681607413034016]]], 'type': 'Polygon'}",20231023_230922_01_24c3,"{'acquired': '2023-10-23T23:09:22.016222Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 98, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.9, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-24T07:53:06Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 95.1, 'satellite_id': '24c3', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6855112', 'sun_azimuth': 65.2, 'sun_elevation': 48.6, 'updated': '2023-10-25T12:10:29Z', 'view_angle': 2.4, 'visible_confidence_percent': 98, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231023_230919_72_24c3', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231023_230919_72_24c3/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231023_230919_72_24c3/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.54635434895235, -34.53890911346111], [150.4969787202648, -34.722307304101726], [150.86938230322633, -34.78906137122193], [150.91725340294835, -34.60577870268777], [150.54635434895235, -34.53890911346111]]], 'type': 'Polygon'}",20231023_230919_72_24c3,"{'acquired': '2023-10-23T23:09:19.72684Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 98, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.9, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-24T07:52:02Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 95.1, 'satellite_id': '24c3', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6855112', 'sun_azimuth': 65.4, 'sun_elevation': 48.7, 'updated': '2023-10-25T12:10:29Z', 'view_angle': 2.3, 'visible_confidence_percent': 98, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231021_234757_36_2495', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231021_234757_36_2495/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231021_234757_36_2495/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.76063042386312, -34.68631549350733], [150.71437054016295, -34.85808299561314], [151.0646928292982, -34.9196169313073], [151.1090933877174, -34.74868412934047], [150.76063042386312, -34.68631549350733]]], 'type': 'Polygon'}",20231021_234757_36_2495,"{'acquired': '2023-10-21T23:47:57.36735Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 93, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.7, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-22T03:21:03Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.5, 'satellite_id': '2495', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6850504', 'sun_azimuth': 53.3, 'sun_elevation': 55.2, 'updated': '2023-10-22T09:57:54Z', 'view_angle': 5, 'visible_confidence_percent': 64, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231020_230824_59_24bc', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231020_230824_59_24bc/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231020_230824_59_24bc/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.59881078977173, -34.63433295604694], [150.54896334616575, -34.81787312820277], [150.92224881561228, -34.88490346428443], [150.9704629922652, -34.70189502168579], [150.59881078977173, -34.63433295604694]]], 'type': 'Polygon'}",20231020_230824_59_24bc,"{'acquired': '2023-10-20T23:08:24.591096Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.9, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-21T03:18:08Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 96.7, 'satellite_id': '24bc', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6848083', 'sun_azimuth': 64.2, 'sun_elevation': 47.8, 'updated': '2023-10-21T10:00:18Z', 'view_angle': 3.6, 'visible_confidence_percent': 82, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231019_231036_17_24b5', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231019_231036_17_24b5/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231019_231036_17_24b5/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.67141011691572, -34.58974752011902], [150.62360560320496, -34.77379220352344], [150.99876197484573, -34.84011277761452], [151.04608672816443, -34.655209668700294], [150.67141011691572, -34.58974752011902]]], 'type': 'Polygon'}",20231019_231036_17_24b5,"{'acquired': '2023-10-19T23:10:36.173787Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 97, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-20T03:07:02Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.6, 'satellite_id': '24b5', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6845933', 'sun_azimuth': 64, 'sun_elevation': 47.6, 'updated': '2023-10-20T09:57:43Z', 'view_angle': 3.1, 'visible_confidence_percent': 97, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231019_231038_42_24b5', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231019_231038_42_24b5/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231019_231038_42_24b5/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.6349226046239, -34.73044728648254], [150.58699817597017, -34.9146274859445], [150.96269686614278, -34.98089086186818], [151.01019696187322, -34.796050853577924], [150.6349226046239, -34.73044728648254]]], 'type': 'Polygon'}",20231019_231038_42_24b5,"{'acquired': '2023-10-19T23:10:38.421616Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-20T03:02:33Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.5, 'satellite_id': '24b5', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6845933', 'sun_azimuth': 63.9, 'sun_elevation': 47.5, 'updated': '2023-10-20T09:57:49Z', 'view_angle': 3.1, 'visible_confidence_percent': 76, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231014_234552_50_2424', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231014_234552_50_2424/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231014_234552_50_2424/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.6209653175982, -34.73293675903205], [150.57363345118114, -34.90951000540669], [150.93330353895018, -34.973513445338796], [150.9794042009827, -34.79778803486029], [150.6209653175982, -34.73293675903205]]], 'type': 'Polygon'}",20231014_234552_50_2424,"{'acquired': '2023-10-14T23:45:52.503574Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': False, 'gsd': 3.8, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-16T18:35:20Z', 'publishing_stage': 'preview', 'quality_category': 'test', 'satellite_azimuth': 97.2, 'satellite_id': '2424', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6835989', 'sun_azimuth': 51.7, 'sun_elevation': 52.6, 'updated': '2023-10-16T18:35:20Z', 'view_angle': 4.6, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231014_234550_44_2424', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231014_234550_44_2424/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231014_234550_44_2424/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.65599190528866, -34.603488972462394], [150.60883892658043, -34.77988160354886], [150.96730377058162, -34.84381434242433], [151.01327261925138, -34.668094847736], [150.65599190528866, -34.603488972462394]]], 'type': 'Polygon'}",20231014_234550_44_2424,"{'acquired': '2023-10-14T23:45:50.445405Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': False, 'gsd': 3.8, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-16T18:34:38Z', 'publishing_stage': 'preview', 'quality_category': 'test', 'satellite_azimuth': 97.1, 'satellite_id': '2424', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6835989', 'sun_azimuth': 51.8, 'sun_elevation': 52.7, 'updated': '2023-10-16T18:34:38Z', 'view_angle': 4.6, 'visible_confidence_percent': 96, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231013_230916_93_24a7', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20231013_230916_93_24a7/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20231013_230916_93_24a7/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.6650900480169, -34.57660129551865], [150.61685764046425, -34.761622882026565], [150.99269716203784, -34.82818773378175], [151.04032840811956, -34.64276984119288], [150.6650900480169, -34.57660129551865]]], 'type': 'Polygon'}",20231013_230916_93_24a7,"{'acquired': '2023-10-13T23:09:16.937706Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2023-10-14T04:24:47Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 293.6, 'satellite_id': '24a7', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '6834061', 'sun_azimuth': 62, 'sun_elevation': 45.8, 'updated': '2023-10-14T12:40:42Z', 'view_angle': 0.7, 'visible_confidence_percent': 65, 'visible_percent': 100}",Feature
