acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2021-06-30T14:58:24.874015Z,0,93,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-06-01T23:59:53Z,finalized,test,100.8,2206,0,0,4641338,108.2,59.3,2023-06-01T23:59:53Z,5.0,82,100,20210630_145824_87_2206
2021-06-30T14:58:27.084927Z,0,92,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-06-01T23:58:31Z,finalized,standard,100.7,2206,0,0,4641338,107.9,59.4,2023-06-01T23:58:31Z,5.0,70,100,20210630_145827_08_2206
2021-03-07T15:55:15.638103Z,0,93,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-15T13:30:34Z,finalized,standard,279.2,2274,0,0,4238238,151.5,43.8,2022-12-15T13:30:34Z,4.0,73,100,20210307_155515_63_2274
2021-03-27T15:01:05.654062Z,0,94,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-15T07:27:29Z,finalized,standard,102.7,2430,0,0,4310968,132.0,45.2,2022-12-15T07:27:29Z,3.0,74,100,20210327_150105_65_2430
2021-01-13T15:51:22.778546Z,0,92,99,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-15T04:56:31Z,finalized,standard,101.4,2413,1,0,4067597,159.5,28.1,2022-12-15T04:56:31Z,5.0,71,100,20210113_155122_77_2413
2021-01-23T15:53:19.585062Z,0,99,100,0,0,True,4.2,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T19:27:29Z,finalized,standard,100.8,2254,0,0,4095155,157.6,30.5,2022-12-14T19:27:29Z,5.0,99,100,20210123_155319_58_2254
2021-01-09T15:54:54.837362Z,0,94,99,0,0,True,4.2,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T15:24:14Z,finalized,standard,277.1,227a,1,0,4056659,160.0,27.5,2022-12-14T15:24:14Z,3.0,70,100,20210109_155454_83_227a
2021-02-17T15:51:53.303249Z,0,96,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T04:41:13Z,finalized,standard,101.4,2408,0,0,4173944,153.8,37.4,2022-12-14T04:41:13Z,4.0,75,100,20210217_155153_30_2408
2021-02-17T15:51:51.02537Z,0,96,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T04:41:13Z,finalized,standard,101.4,2408,0,0,4173944,153.8,37.3,2022-12-14T04:41:13Z,4.0,79,100,20210217_155151_02_2408
2021-03-08T15:05:04.368351Z,0,92,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T03:08:39Z,finalized,test,277.6,2448,0,0,4243026,136.5,38.2,2022-12-14T03:08:39Z,5.1,73,100,20210308_150504_36_2448
