acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2023-11-17T15:58:24.890092Z,0,90.0,96.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,4.0,3,planetscope,2024-02-14T21:16:47Z,finalized,standard,180.7,24f1,0.0,0.0,6910420,166.2,31.9,2024-02-14T21:16:47Z,0.1,65.0,100.0,20231117_155824_89_24f1
2023-11-17T15:58:38.73664Z,0,,,0,,True,4.0,,PSB.SD,PSScene,,3,planetscope,2024-02-14T21:16:46Z,finalized,standard,179.3,24f1,,,6910420,165.9,32.7,2024-02-14T21:16:46Z,0.1,,,20231117_155838_73_24f1
2023-11-17T15:58:34.121142Z,0,97.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-14T21:16:46Z,finalized,standard,179.0,24f1,0.0,0.0,6910420,166.0,32.4,2024-02-14T21:16:46Z,0.1,72.0,100.0,20231117_155834_12_24f1
2023-11-17T15:58:27.197868Z,0,92.0,99.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,1.0,3,planetscope,2024-02-14T21:16:46Z,finalized,standard,179.3,24f1,0.0,0.0,6910420,166.2,32.0,2024-02-14T21:16:46Z,0.1,64.0,100.0,20231117_155827_19_24f1
2023-12-09T15:56:44.542948Z,0,91.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2024-02-12T21:02:08Z,finalized,standard,100.8,24e1,0.0,0.0,6955060,165.2,27.8,2024-02-12T21:02:08Z,5.0,71.0,100.0,20231209_155644_54_24e1
2023-11-17T15:59:34.66016Z,0,,,0,,True,4.0,,PSB.SD,PSScene,,3,planetscope,2024-02-12T20:39:09Z,finalized,test,186.9,24e1,,,6910945,165.9,32.6,2024-02-12T20:39:09Z,0.2,,,20231117_155934_66_24e1
2023-12-30T15:45:29.110798Z,0,91.0,100.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-30T21:26:04Z,finalized,test,106.0,2470,0.0,0.0,7005513,159.2,26.7,2023-12-31T05:09:10Z,1.5,69.0,100.0,20231230_154529_11_2470
2023-12-30T15:45:23.062996Z,0,91.0,100.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-30T21:25:19Z,finalized,standard,105.9,2470,0.0,0.0,7005513,159.3,26.4,2023-12-31T05:09:10Z,1.5,65.0,100.0,20231230_154523_06_2470
2023-12-30T15:45:19.031128Z,0,87.0,100.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-30T21:25:18Z,finalized,standard,105.9,2470,0.0,0.0,7005513,159.4,26.1,2023-12-31T05:09:10Z,1.5,67.0,100.0,20231230_154519_03_2470
2023-12-30T15:45:21.047062Z,0,90.0,100.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-30T21:25:14Z,finalized,test,106.0,2470,0.0,0.0,7005513,159.4,26.2,2023-12-31T05:09:10Z,1.5,68.0,100.0,20231230_154521_04_2470
2023-12-30T15:45:17.015194Z,0,86.0,100.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-30T21:25:01Z,finalized,standard,105.9,2470,0.0,0.0,7005513,159.5,26.0,2023-12-31T05:09:10Z,1.5,61.0,100.0,20231230_154517_01_2470
2023-12-30T15:45:25.07893Z,0,92.0,100.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-30T21:23:53Z,finalized,standard,105.8,2470,0.0,0.0,7005513,159.3,26.5,2023-12-31T05:09:10Z,1.5,75.0,100.0,20231230_154525_07_2470
2023-12-30T15:54:59.902757Z,0,89.0,100.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-30T18:37:31Z,finalized,test,101.0,24dd,0.0,0.0,7005217,162.6,27.2,2023-12-31T05:28:27Z,5.0,60.0,100.0,20231230_155459_90_24dd
2023-12-30T15:54:57.608537Z,0,89.0,99.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,1.0,3,planetscope,2023-12-30T18:36:02Z,finalized,test,101.1,24dd,0.0,0.0,7005217,162.6,27.1,2023-12-31T05:28:35Z,5.1,62.0,100.0,20231230_155457_60_24dd
2023-12-30T15:55:02.196977Z,0,87.0,97.0,0,0.0,True,4.0,0.0,PSB.SD,PSScene,3.0,3,planetscope,2023-12-30T18:35:34Z,finalized,test,100.9,24dd,0.0,0.0,7005217,162.5,27.3,2023-12-31T05:28:29Z,5.1,65.0,100.0,20231230_155502_19_24dd
2023-12-25T15:08:01.661787Z,0,79.0,97.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,3.0,3,planetscope,2023-12-25T21:30:32Z,finalized,test,277.7,2427,0.0,0.0,6992952,150.8,22.8,2023-12-26T07:46:54Z,4.9,59.0,100.0,20231225_150801_66_2427
2023-12-25T15:07:59.69149Z,0,82.0,98.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,2.0,3,planetscope,2023-12-25T21:25:23Z,finalized,standard,277.8,2427,0.0,0.0,6992952,150.8,22.7,2023-12-26T04:13:02Z,4.9,67.0,100.0,20231225_150759_69_2427
2023-12-24T14:59:04.628265Z,0,82.0,98.0,0,0.0,True,3.8,0.0,PSB.SD,PSScene,2.0,3,planetscope,2023-12-24T21:31:06Z,finalized,standard,102.0,24c3,0.0,0.0,6990558,149.8,22.8,2023-12-25T04:22:05Z,3.3,63.0,100.0,20231224_145904_62_24c3
2023-12-24T14:59:02.413741Z,0,86.0,100.0,0,0.0,True,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-24T21:30:57Z,finalized,standard,101.9,24c3,0.0,0.0,6990558,149.9,22.6,2023-12-25T04:22:31Z,3.3,64.0,100.0,20231224_145902_41_24c3
2023-12-23T15:03:33.016107Z,0,79.0,94.0,0,0.0,True,3.8,0.0,PSB.SD,PSScene,6.0,3,planetscope,2023-12-23T21:49:58Z,finalized,test,276.8,24cf,0.0,0.0,6988192,149.9,23.1,2023-12-24T04:03:19Z,3.6,64.0,100.0,20231223_150333_01_24cf
2023-12-21T15:45:21.067973Z,0,89.0,100.0,0,0.0,True,3.6,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-22T00:06:38Z,finalized,standard,115.3,2438,0.0,0.0,6983717,160.3,26.4,2023-12-22T09:57:58Z,0.6,89.0,100.0,20231221_154521_06_2438
2023-12-21T15:45:27.163227Z,0,88.0,100.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-22T00:06:15Z,finalized,test,114.3,2438,0.0,0.0,6983717,160.2,26.8,2023-12-22T09:58:19Z,0.6,69.0,100.0,20231221_154527_16_2438
2023-12-21T15:45:23.099725Z,0,89.0,100.0,0,0.0,True,3.6,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-22T00:06:14Z,finalized,standard,115.6,2438,0.0,0.0,6983717,160.3,26.5,2023-12-22T09:58:11Z,0.6,89.0,100.0,20231221_154523_09_2438
2023-12-21T15:45:17.004471Z,0,87.0,100.0,0,0.0,True,3.6,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-22T00:06:04Z,finalized,standard,117.5,2438,0.0,0.0,6983717,160.4,26.2,2023-12-22T09:58:22Z,0.6,66.0,100.0,20231221_154517_00_2438
2023-12-21T15:45:19.036222Z,0,88.0,100.0,0,0.0,True,3.6,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-22T00:05:52Z,finalized,standard,115.5,2438,0.0,0.0,6983717,160.4,26.3,2023-12-22T09:58:05Z,0.6,68.0,100.0,20231221_154519_03_2438
2023-12-21T15:45:25.131476Z,0,90.0,100.0,0,0.0,True,3.6,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-22T00:05:51Z,finalized,standard,115.1,2438,0.0,0.0,6983717,160.2,26.6,2023-12-22T09:58:17Z,0.6,90.0,100.0,20231221_154525_13_2438
2023-12-21T14:57:53.983529Z,0,83.0,99.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,1.0,3,planetscope,2023-12-21T21:42:12Z,finalized,standard,135.5,2455,0.0,0.0,6983384,149.8,22.4,2023-12-22T05:12:25Z,0.2,60.0,100.0,20231221_145753_98_2455
2023-12-21T14:57:52.010548Z,0,85.0,99.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,1.0,3,planetscope,2023-12-21T21:41:33Z,finalized,standard,135.7,2455,0.0,0.0,6983384,149.9,22.3,2023-12-22T05:12:31Z,0.2,62.0,100.0,20231221_145752_01_2455
2023-12-21T14:57:55.956511Z,0,82.0,99.0,0,0.0,True,3.5,0.0,PSB.SD,PSScene,1.0,3,planetscope,2023-12-21T21:40:36Z,finalized,standard,135.5,2455,0.0,0.0,6983384,149.8,22.5,2023-12-22T05:12:12Z,0.2,58.0,100.0,20231221_145755_95_2455
2023-12-20T14:57:00.165906Z,0,86.0,99.0,0,0.0,True,3.8,0.0,PSB.SD,PSScene,1.0,3,planetscope,2023-12-21T00:43:49Z,finalized,standard,100.8,24b6,0.0,0.0,6981424,150.3,22.6,2023-12-21T06:43:41Z,5.2,62.0,100.0,20231220_145700_16_24b6
2023-12-20T14:57:02.38127Z,0,83.0,100.0,0,0.0,True,3.8,0.0,PSB.SD,PSScene,0.0,3,planetscope,2023-12-21T00:42:35Z,finalized,standard,100.8,24b6,0.0,0.0,6981424,150.2,22.7,2023-12-21T06:43:41Z,5.2,60.0,100.0,20231220_145702_38_24b6
