acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2022-04-08T15:28:59.290006Z,0,97,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2023-10-08T19:11:14Z,finalized,standard,100.9,2485,0,0,5555622,137.8,52.1,2023-10-08T19:11:14Z,3.9,74,100,20220408_152859_29_2485
2022-04-30T14:59:19.48559Z,0,98,100,0,0,True,3.7,0,PSB.SD,PSScene,0,3,planetscope,2023-10-07T05:52:58Z,finalized,standard,101.1,2212,0,0,5608032,122.5,54.5,2023-10-07T05:52:58Z,4.0,98,100,20220430_145919_48_2212
2022-04-22T15:25:28.667932Z,0,93,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2023-10-06T01:39:03Z,finalized,standard,101.1,249a,0,0,5588992,133.9,56.9,2023-10-06T01:39:03Z,4.9,93,100,20220422_152528_66_249a
2022-04-11T15:28:34.882944Z,0,91,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2023-10-04T13:43:15Z,finalized,standard,101.2,2486,0,0,5562930,137.3,53.1,2023-10-04T13:43:15Z,5.0,68,100,20220411_152834_88_2486
2022-04-08T15:25:23.574112Z,0,95,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2023-10-04T04:39:22Z,finalized,standard,100.6,247e,0,0,5556300,137.6,52.3,2023-10-04T04:39:22Z,5.0,95,100,20220408_152523_57_247e
2022-04-08T15:25:25.88728Z,0,94,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2023-10-04T04:39:07Z,finalized,standard,100.5,247e,0,0,5556300,137.4,52.4,2023-10-04T04:39:07Z,5.0,94,100,20220408_152525_88_247e
2022-05-31T15:17:45.312118Z,0,97,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-05-22T15:06:00Z,finalized,standard,100.9,2231,0,0,5676231,117.6,62.6,2023-05-22T15:06:00Z,5.0,97,100,20220531_151745_31_2231
2022-05-31T15:17:43.101206Z,0,97,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-05-22T15:05:55Z,finalized,standard,100.9,2231,0,0,5676231,117.9,62.6,2023-05-22T15:05:55Z,5.0,97,100,20220531_151743_10_2231
2022-05-31T15:17:40.890294Z,0,94,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-05-22T15:04:24Z,finalized,test,101.1,2231,0,0,5676231,118.2,62.6,2023-05-22T15:04:24Z,5.0,94,100,20220531_151740_89_2231
2022-05-31T15:17:47.52303Z,0,96,100,0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2023-05-22T15:03:58Z,finalized,standard,100.9,2231,0,0,5676231,117.3,62.7,2023-05-22T15:03:58Z,5.0,96,100,20220531_151747_52_2231
2022-05-22T15:26:45.470676Z,0,93,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-05-21T01:39:29Z,finalized,standard,100.9,249a,0,0,5652983,124.5,63.3,2023-05-21T01:39:29Z,5.0,73,100,20220522_152645_47_249a
2022-05-21T15:04:54.474293Z,0,85,88,0,0,True,3.6,0,PSB.SD,PSScene,12,3,planetscope,2023-05-21T00:46:30Z,finalized,standard,274.8,220b,0,0,5651064,117.0,58.2,2023-05-21T00:46:30Z,2.0,67,100,20220521_150454_47_220b
2022-05-20T15:28:39.517606Z,0,62,98,0,0,True,4.0,0,PSB.SD,PSScene,1,3,planetscope,2023-05-20T17:13:01Z,finalized,standard,276.3,24a3,0,0,5648348,124.5,63.2,2023-05-20T17:13:01Z,3.1,52,100,20220520_152839_51_24a3
2022-05-20T15:28:41.808531Z,0,61,98,0,0,True,4.0,0,PSB.SD,PSScene,2,3,planetscope,2023-05-20T17:11:55Z,finalized,standard,276.2,24a3,0,0,5648348,124.2,63.2,2023-05-20T17:11:55Z,3.1,58,100,20220520_152841_80_24a3
2022-05-17T14:57:25.793643Z,0,100,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-05-20T09:25:59Z,finalized,standard,101.1,241a,0,0,5641964,116.2,56.9,2023-05-20T09:25:59Z,4.9,100,100,20220517_145725_79_241a
2022-05-17T14:57:32.634363Z,0,100,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-05-20T09:24:49Z,finalized,standard,100.9,241a,0,0,5641964,115.5,57.0,2023-05-20T09:24:49Z,4.9,75,100,20220517_145732_63_241a
2022-05-10T14:58:56.039076Z,0,100,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-05-19T13:54:15Z,finalized,standard,269.9,241a,0,0,5633354,119.0,55.6,2023-05-19T13:54:15Z,1.1,78,100,20220510_145856_03_241a
2022-05-10T14:58:58.320756Z,0,100,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-05-19T13:53:47Z,finalized,standard,270.4,241a,0,0,5633354,118.8,55.7,2023-05-19T13:53:47Z,1.1,75,100,20220510_145858_32_241a
2022-05-18T15:33:52.239932Z,0,98,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:20:47Z,finalized,standard,277.4,2490,0,0,5643806,126.0,62.7,2023-05-20T10:19:59Z,4.0,98,100,20220518_153352_23_2490
2022-05-18T15:33:49.958252Z,0,98,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:20:47Z,finalized,standard,277.4,2490,0,0,5643806,126.3,62.6,2023-05-20T10:20:49Z,4.0,80,100,20220518_153349_95_2490
2022-05-18T15:33:47.676572Z,0,97,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:20:47Z,finalized,standard,277.4,2490,0,0,5643806,126.5,62.6,2023-05-20T10:20:35Z,4.0,78,100,20220518_153347_67_2490
2022-05-18T15:33:45.394892Z,0,98,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:20:47Z,finalized,standard,277.4,2490,0,0,5643806,126.8,62.5,2023-05-20T10:19:32Z,4.0,77,100,20220518_153345_39_2490
2022-05-18T15:33:43.113212Z,0,98,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:20:47Z,finalized,standard,277.4,2490,0,0,5643806,127.1,62.4,2023-05-20T10:21:15Z,4.0,74,100,20220518_153343_11_2490
2022-05-18T15:33:40.831532Z,0,99,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:20:47Z,finalized,standard,277.5,2490,0,0,5643806,127.3,62.4,2023-05-20T10:21:15Z,4.0,76,100,20220518_153340_83_2490
2022-05-18T15:33:38.549852Z,0,99,99,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:20:47Z,finalized,standard,277.6,2490,0,0,5643806,127.6,62.3,2023-05-20T10:19:43Z,4.0,68,100,20220518_153338_54_2490
2022-07-20T15:45:10.948427Z,0,95,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T19:19:12Z,finalized,standard,270.3,2402,0,0,5799527,127.0,64.5,2023-02-04T19:19:12Z,0.9,95,100,20220720_154510_94_2402
2022-06-06T15:28:07.37337Z,0,88,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T07:53:03Z,finalized,standard,270.3,2446,0,0,5690428,119.1,64.7,2023-02-04T07:53:03Z,1.0,64,100,20220606_152807_37_2446
2022-06-06T15:28:05.08953Z,0,90,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T07:53:03Z,finalized,standard,270.3,2446,0,0,5690428,119.4,64.6,2023-02-04T07:53:03Z,1.0,72,100,20220606_152805_08_2446
2022-06-06T15:28:02.80569Z,0,89,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-04T07:53:03Z,finalized,standard,270.5,2446,0,0,5690428,119.7,64.6,2023-02-04T07:53:03Z,1.0,67,100,20220606_152802_80_2446
2022-05-31T15:30:12.092533Z,0,97,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-03T19:35:33Z,finalized,standard,101.1,2470,0,0,5675800,121.8,64.1,2023-05-22T16:00:48Z,5.1,97,100,20220531_153012_09_2470
2022-05-31T15:30:09.809414Z,0,96,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-03T19:35:33Z,finalized,standard,101.0,2470,0,0,5675800,122.1,64.0,2023-05-22T15:59:31Z,5.1,76,100,20220531_153009_80_2470
2022-05-31T15:30:07.526295Z,0,96,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-03T19:35:33Z,finalized,standard,101.1,2470,0,0,5675800,122.4,64.0,2023-05-22T16:00:58Z,5.1,76,100,20220531_153007_52_2470
2022-05-31T15:30:05.243177Z,0,97,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-03T19:35:33Z,finalized,standard,101.1,2470,0,0,5675800,122.7,63.9,2023-05-22T16:01:23Z,5.1,97,100,20220531_153005_24_2470
2022-05-31T15:30:02.960058Z,0,98,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-03T19:35:32Z,finalized,standard,101.2,2470,0,0,5675800,123.0,63.9,2023-05-22T16:02:39Z,5.1,74,100,20220531_153002_96_2470
2022-05-31T15:30:00.676939Z,0,99,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-02-03T19:35:32Z,finalized,standard,101.1,2470,0,0,5675800,123.3,63.8,2023-05-22T16:00:46Z,5.1,74,100,20220531_153000_67_2470
2022-03-25T15:04:07.590086Z,0,97,100,0,0,True,3.7,0,PSB.SD,PSScene,0,3,planetscope,2023-01-27T14:47:34Z,finalized,standard,269.4,2223,0,0,5517365,133.4,42.9,2023-01-27T14:47:34Z,1.1,81,100,20220325_150407_59_2223
2022-03-21T15:00:00.569902Z,0,98,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2023-01-27T02:15:34Z,finalized,standard,100.9,241a,0,0,5508096,132.7,41.0,2023-05-18T07:06:58Z,5.0,68,100,20220321_150000_56_241a
2022-12-30T15:30:06.785667Z,0,95,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-31T01:02:12Z,finalized,standard,101.4,247c,0,0,6179400,155.0,24.3,2022-12-31T05:06:58Z,3.7,70,100,20221230_153006_78_247c
2022-12-30T15:30:04.461965Z,0,94,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-31T01:02:12Z,finalized,standard,101.3,247c,0,0,6179400,155.1,24.2,2022-12-31T09:57:44Z,3.7,69,100,20221230_153004_46_247c
2022-12-30T15:30:02.138262Z,0,94,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-31T01:02:12Z,finalized,standard,101.2,247c,0,0,6179400,155.2,24.1,2022-12-31T04:39:23Z,3.7,70,100,20221230_153002_13_247c
2022-12-30T15:29:59.814559Z,0,93,99,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-31T01:02:12Z,finalized,standard,101.4,247c,0,1,6179400,155.2,23.9,2022-12-31T05:30:50Z,3.7,75,100,20221230_152959_81_247c
2022-12-30T15:29:57.490856Z,0,94,99,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-31T01:02:12Z,finalized,standard,101.6,247c,0,0,6179400,155.3,23.8,2022-12-31T05:06:58Z,3.7,75,100,20221230_152957_49_247c
2022-12-30T15:32:42.936192Z,0,97,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T23:29:07Z,finalized,standard,278.0,2479,0,0,6179122,154.9,24.8,2022-12-31T03:57:44Z,5.3,80,100,20221230_153242_93_2479
2022-12-30T15:32:40.602324Z,0,97,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T23:29:07Z,finalized,standard,278.0,2479,0,0,6179122,155.0,24.7,2022-12-31T03:57:31Z,5.3,70,100,20221230_153240_60_2479
2022-12-30T15:32:35.934588Z,0,96,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T23:29:06Z,finalized,standard,278.3,2479,0,0,6179122,155.1,24.5,2022-12-31T03:57:21Z,5.3,96,100,20221230_153235_93_2479
2022-12-30T15:30:11.433073Z,0,95,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T23:11:21Z,finalized,standard,101.5,247c,0,0,6179400,154.9,24.6,2022-12-31T05:06:59Z,3.8,70,100,20221230_153011_43_247c
2022-12-30T15:30:09.10937Z,0,96,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T23:11:21Z,finalized,standard,101.5,247c,0,0,6179400,155.0,24.4,2022-12-31T05:06:58Z,3.7,79,100,20221230_153009_10_247c
2022-12-30T15:35:35.353407Z,0,95,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T20:54:53Z,finalized,standard,277.5,2438,0,0,6178869,155.2,24.3,2022-12-31T04:35:00Z,4.2,66,100,20221230_153535_35_2438
2022-12-30T15:35:33.024555Z,0,94,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T20:54:53Z,finalized,standard,277.5,2438,0,0,6178869,155.3,24.2,2022-12-31T04:35:20Z,4.2,72,100,20221230_153533_02_2438
2022-12-30T15:35:30.695703Z,0,95,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T20:54:52Z,finalized,standard,277.6,2438,0,0,6178869,155.3,24.1,2022-12-31T04:35:00Z,4.2,68,100,20221230_153530_69_2438
2022-12-30T15:35:28.366851Z,0,96,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T20:54:52Z,finalized,standard,277.5,2438,0,0,6178869,155.4,24.0,2022-12-31T04:35:29Z,4.2,70,100,20221230_153528_36_2438
2022-12-30T15:35:26.037999Z,0,97,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T20:54:52Z,finalized,standard,277.5,2438,0,0,6178869,155.4,23.8,2022-12-31T04:35:32Z,4.2,79,100,20221230_153526_03_2438
2022-12-30T15:27:28.394338Z,0,96,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T20:47:38Z,finalized,standard,101.8,2488,0,0,6178864,154.7,24.9,2022-12-31T04:41:09Z,2.8,96,100,20221230_152728_39_2488
2022-12-30T15:27:26.055058Z,0,97,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T20:47:38Z,finalized,standard,102.1,2488,0,0,6178864,154.7,24.8,2022-12-31T04:40:43Z,2.8,76,100,20221230_152726_05_2488
2022-12-29T15:27:30.891105Z,0,96,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T02:49:10Z,finalized,standard,101.8,2480,0,0,6177518,154.8,25.0,2022-12-30T06:48:50Z,3.8,82,100,20221229_152730_89_2480
2022-12-29T15:27:28.55677Z,0,97,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T02:49:10Z,finalized,standard,101.8,2480,0,0,6177518,154.9,24.9,2022-12-30T09:57:32Z,3.8,75,100,20221229_152728_55_2480
2022-12-29T15:27:26.222435Z,0,97,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T02:49:09Z,finalized,standard,101.8,2480,0,0,6177518,154.9,24.7,2022-12-30T06:48:49Z,3.8,97,100,20221229_152726_22_2480
2022-12-29T14:55:52.750245Z,0,95,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:55:46Z,finalized,standard,100.8,245c,0,0,6176817,147.3,21.3,2022-12-30T09:57:42Z,4.9,70,100,20221229_145552_75_245c
2022-12-29T14:55:50.422293Z,0,95,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:55:46Z,finalized,standard,100.9,245c,0,0,6176817,147.3,21.2,2022-12-30T09:57:35Z,4.9,68,100,20221229_145550_42_245c
2022-12-29T14:55:48.094341Z,0,95,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:55:46Z,finalized,standard,101.0,245c,0,0,6176817,147.4,21.1,2022-12-30T09:57:37Z,4.9,68,100,20221229_145548_09_245c
2022-12-29T14:55:45.766389Z,0,94,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:55:46Z,finalized,standard,100.8,245c,0,0,6176817,147.4,21.0,2022-12-30T09:57:32Z,4.9,64,100,20221229_145545_76_245c
2022-12-29T14:55:43.438437Z,0,94,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:55:45Z,finalized,standard,100.8,245c,0,0,6176817,147.5,20.9,2022-12-30T09:57:21Z,4.9,73,100,20221229_145543_43_245c
2022-12-29T14:55:41.110485Z,0,95,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:55:45Z,finalized,standard,100.9,245c,0,0,6176817,147.5,20.8,2022-12-30T09:57:31Z,4.9,72,100,20221229_145541_11_245c
2022-12-29T14:55:38.782533Z,0,95,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:55:45Z,finalized,standard,101.0,245c,0,0,6176817,147.6,20.7,2022-12-30T09:57:21Z,4.9,70,100,20221229_145538_78_245c
2022-12-29T15:36:00.727023Z,0,94,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:46:15Z,finalized,standard,277.6,247f,0,0,6176923,155.2,24.2,2022-12-30T09:57:18Z,5.0,64,100,20221229_153600_72_247f
2022-12-29T15:35:58.453983Z,0,93,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:46:15Z,finalized,standard,277.6,247f,0,0,6176923,155.3,24.0,2022-12-30T03:57:42Z,5.0,67,100,20221229_153558_45_247f
2022-12-29T15:35:56.180943Z,0,94,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:46:15Z,finalized,standard,277.6,247f,0,0,6176923,155.4,23.9,2022-12-30T09:57:50Z,5.0,69,100,20221229_153556_18_247f
2022-12-29T15:35:53.907903Z,0,95,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-30T00:46:15Z,finalized,standard,277.6,247f,0,0,6176923,155.4,23.8,2022-12-30T03:57:24Z,5.0,69,100,20221229_153553_90_247f
