acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2020-09-07T15:04:44.058619Z,0,93,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2023-05-07T17:08:06Z,finalized,standard,100.9,2257,0,0,3709141,133.2,48.8,2023-05-07T17:08:06Z,5.0,73,100,20200907_150444_05_2257
2020-08-30T15:04:30.138231Z,0,95,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2023-05-07T13:23:08Z,finalized,standard,106.8,220b,0,0,3689198,129.0,50.4,2023-05-07T13:23:08Z,1.0,95,100,20200830_150430_13_220b
2020-10-07T15:07:15.897139Z,0,97,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-18T17:53:10Z,finalized,test,102.4,2231,0,0,3791236,145.2,40.1,2022-12-18T17:53:10Z,4.0,97,100,20201007_150715_89_2231
2020-10-07T15:07:20.595327Z,0,99,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2021-03-18T15:33:10Z,finalized,standard,102.2,2231,0,0,3791236,144.9,40.3,2022-12-18T17:53:10Z,4.0,99,100,20201007_150720_59_2231
2020-10-07T15:07:18.246233Z,0,99,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2021-03-18T15:33:02Z,finalized,standard,102.3,2231,0,0,3791236,145.1,40.2,2022-12-18T17:53:10Z,4.0,99,100,20201007_150718_24_2231
2020-12-08T15:56:20.301421Z,0,99,100,0,0,True,4.2,0,PSB.SD,PSScene,0,3,planetscope,2021-03-18T15:30:53Z,finalized,standard,101.1,2412,0,0,3969148,164.4,27.7,2022-12-17T13:55:17Z,5.0,89,100,20201208_155620_30_2412
2020-11-16T16:01:33.049085Z,0,99,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-03-18T15:30:51Z,finalized,standard,276.0,2407,0,0,3904280,165.3,31.9,2022-12-19T00:32:03Z,3.1,99,100,20201116_160133_04_2407
2020-11-16T16:01:30.768467Z,0,99,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-03-18T15:30:49Z,finalized,standard,276.1,2407,0,0,3904280,165.4,31.7,2022-12-19T00:32:03Z,3.0,78,100,20201116_160130_76_2407
2020-11-16T16:01:26.207232Z,0,99,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-03-18T15:30:28Z,finalized,test,276.3,2407,0,0,3904280,165.5,31.5,2022-12-19T00:32:03Z,3.0,99,100,20201116_160126_20_2407
2020-12-30T15:57:55.456923Z,0,99,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2021-03-18T13:46:57Z,finalized,standard,269.4,2406,0,0,4029453,161.5,27.1,2022-12-17T09:56:58Z,1.0,99,100,20201230_155755_45_2406
