acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id
2021-07-07T15:03:42.221519Z,0,80,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2023-06-02T02:10:45Z,finalized,standard,277.3,242b,0,0,4665943,109.6,58.7,2023-06-02T02:10:45Z,4.0,80,100,20210707_150342_22_242b
2021-01-22T15:59:19.631398Z,0,96,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-15T13:04:30Z,finalized,standard,278.0,241c,0,0,4092069,158.0,29.8,2022-12-15T13:04:30Z,5.1,78,100,20210122_155919_63_241c
2021-01-30T15:54:09.700635Z,0,95,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T23:45:34Z,finalized,standard,101.8,2416,0,0,4115379,156.4,31.9,2022-12-14T23:45:34Z,4.0,74,100,20210130_155409_70_2416
2021-01-30T15:54:04.998135Z,0,95,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T23:45:34Z,finalized,standard,101.8,2416,0,0,4115379,156.6,31.7,2022-12-14T23:45:34Z,4.0,70,100,20210130_155404_99_2416
2021-01-23T15:53:19.585062Z,0,99,100,0,0,True,4.2,0,PSB.SD,PSScene,0,3,planetscope,2022-12-14T19:27:29Z,finalized,standard,100.8,2254,0,0,4095155,157.6,30.5,2022-12-14T19:27:29Z,5.0,99,100,20210123_155319_58_2254
2021-01-15T15:11:36.294544Z,0,94,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-13T05:39:25Z,finalized,standard,104.0,2251,0,0,4072980,148.2,25.0,2022-12-13T05:39:25Z,2.1,67,100,20210115_151136_29_2251
2021-01-15T15:11:31.756207Z,0,93,100,0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-12-13T05:39:25Z,finalized,standard,103.8,2251,0,0,4072980,148.3,24.8,2022-12-13T05:39:25Z,2.1,63,100,20210115_151131_75_2251
2021-03-02T15:02:18.344445Z,0,96,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-13T04:14:10Z,finalized,standard,105.1,2455,0,0,4238321,137.7,36.0,2022-12-13T04:14:10Z,2.0,69,100,20210302_150218_34_2455
2021-04-21T15:04:33.823915Z,0,91,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-11T06:23:45Z,finalized,standard,275.3,2458,0,0,4398537,125.2,53.3,2022-12-11T06:23:45Z,2.0,71,100,20210421_150433_82_2458
2021-04-21T15:04:31.501848Z,0,90,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-11T06:23:45Z,finalized,standard,275.2,2458,0,0,4398537,125.4,53.2,2022-12-11T06:23:45Z,2.0,82,100,20210421_150431_50_2458
2021-06-06T15:02:09.477422Z,0,93,100,0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-12-08T03:09:42Z,finalized,standard,102.0,2235,0,0,4557742,111.2,60.3,2022-12-08T03:09:42Z,3.0,93,100,20210606_150209_47_2235
2021-04-04T15:51:07.774187Z,0,91,100,0,0,True,4.2,0,PSB.SD,PSScene,0,3,planetscope,2022-12-07T06:03:34Z,finalized,standard,101.2,2416,0,0,4340540,146.8,54.4,2022-12-07T06:03:34Z,5.0,75,100,20210404_155107_77_2416
2021-04-07T15:04:27.879287Z,0,92,100,0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-12-07T02:36:12Z,finalized,standard,276.6,245e,0,0,4350601,129.3,48.9,2022-12-07T02:36:12Z,3.0,92,100,20210407_150427_87_245e
